document_id,doc_type,document_number_raw,document_number,party_name,supplier_name,currency,extraction_flavor,items_count,sum_line_total,subtotal_meta,tax_meta_pct,total_meta,diff_sum_vs_subtotal,diff_sum_vs_total,source_path,ingest_ts,silver_ts
MOMITOYS-06-20150126,receipt,,,,MOMI & TOYS,USD,ocr_mp:gray:--oem 3 --psm 4 -l eng,0,0.0,175.0,,175.0,-175.0,-175.0,data/input/receipts/06.jpg,2025-08-29T11:58:32.903183,2025-08-29T11:58:54
