document_id,doc_type,document_number_raw,document_number,party_name,supplier_name,currency,extraction_flavor,items_count,sum_line_total,subtotal_meta,tax_meta_pct,total_meta,diff_sum_vs_subtotal,diff_sum_vs_total,source_path,ingest_ts,silver_ts
WALMART-03-NA,receipt,,,,WALMART,USD,ocr_mp:gray:--oem 3 --psm 6 -l eng,12,79.05,139.44,,144.02,-60.389999999999986,-64.97,data/input/receipts/03.jpg,2025-08-29T11:58:16.577107,2025-08-29T11:58:54
