document_id,doc_type,document_number_raw,document_number,party_name,supplier_name,currency,extraction_flavor,items_count,sum_line_total,subtotal_meta,tax_meta_pct,total_meta,diff_sum_vs_subtotal,diff_sum_vs_total,source_path,ingest_ts,silver_ts
WHOLEFOO-05-NA,receipt,,,,WHOLE FOOPS,USD,ocr_mp:gray:--oem 3 --psm 4 -l eng,1,200.0,28.0,,28.0,172.0,172.0,data/input/receipts/05.jpg,2025-08-29T11:58:28.838572,2025-08-29T11:58:54
